Date,Product_ID,Product_Name,Category,Units_Sold,Selling_Price,Current_Stock,Supplier_Lead_Time,Day_Of_Week,Month,Season,Festival,Weekend
2025-01-21,P011,Detergent,Household,23,220,89,6,Tuesday,1,Winter,No,No
2025-01-21,P012,Flour,Grocery,21,60,148,7,Tuesday,1,Winter,No,No
2025-01-21,P013,Coffee,Beverages,31,250,496,4,Tuesday,1,Winter,No,No
2025-01-21,P014,Toothpaste,Personal Care,14,90,89,8,Tuesday,1,Winter,No,No
2025-01-21,P015,Instant Noodles,Food,7,35,391,2,Tuesday,1,Winter,No,No
2025-01-22,P001,Rice 5kg,Grocery,16,450,476,8,Wednesday,1,Winter,No,No
2025-01-22,P002,Sugar 1kg,Grocery,28,55,270,7,Wednesday,1,Winter,No,No
2025-01-22,P003,Tea Pack,Beverages,36,120,272,4,Wednesday,1,Winter,No,No
2025-01-22,P004,Cooking Oil,Grocery,9,180,323,3,Wednesday,1,Winter,No,No
2025-01-22,P005,Biscuits,Snacks,7,20,144,4,Wednesday,1,Winter,No,No
2025-01-22,P006,Milk,Dairy,10,30,311,4,Wednesday,1,Winter,No,No
2025-01-22,P007,Shampoo,Personal Care,7,180,276,8,Wednesday,1,Winter,No,No
2025-01-22,P008,Soap,Personal Care,13,40,108,2,Wednesday,1,Winter,No,No
2025-01-22,P009,Cold Drink,Beverages,20,50,114,3,Wednesday,1,Winter,No,No
2025-01-22,P010,Chips,Snacks,16,25,163,3,Wednesday,1,Winter,No,No
2025-01-22,P011,Detergent,Household,22,220,373,6,Wednesday,1,Winter,No,No
2025-01-22,P012,Flour,Grocery,9,60,492,2,Wednesday,1,Winter,No,No
2025-01-22,P013,Coffee,Beverages,15,250,57,9,Wednesday,1,Winter,No,No
2025-01-22,P014,Toothpaste,Personal Care,14,90,331,8,Wednesday,1,Winter,No,No
2025-01-22,P015,Instant Noodles,Food,11,35,203,6,Wednesday,1,Winter,No,No
2025-01-23,P001,Rice 5kg,Grocery,21,450,401,7,Thursday,1,Winter,No,No
2025-01-23,P002,Sugar 1kg,Grocery,22,55,291,4,Thursday,1,Winter,No,No
2025-01-23,P003,Tea Pack,Beverages,16,120,378,7,Thursday,1,Winter,No,No
2025-01-23,P004,Cooking Oil,Grocery,14,180,265,7,Thursday,1,Winter,No,No
2025-01-23,P005,Biscuits,Snacks,11,20,331,4,Thursday,1,Winter,No,No
2025-01-23,P006,Milk,Dairy,23,30,178,7,Thursday,1,Winter,No,No
2025-01-23,P007,Shampoo,Personal Care,14,180,424,7,Thursday,1,Winter,No,No
2025-01-23,P008,Soap,Personal Care,20,40,373,5,Thursday,1,Winter,No,No
2025-01-23,P009,Cold Drink,Beverages,22,50,454,2,Thursday,1,Winter,No,No
2025-01-23,P010,Chips,Snacks,21,25,355,8,Thursday,1,Winter,No,No
2025-01-23,P011,Detergent,Household,16,220,170,10,Thursday,1,Winter,No,No
2025-01-23,P012,Flour,Grocery,23,60,457,7,Thursday,1,Winter,No,No
2025-01-23,P013,Coffee,Beverages,28,250,160,7,Thursday,1,Winter,No,No
2025-01-23,P014,Toothpaste,Personal Care,18,90,449,4,Thursday,1,Winter,No,No
2025-01-23,P015,Instant Noodles,Food,16,35,493,7,Thursday,1,Winter,No,No
2025-01-24,P001,Rice 5kg,Grocery,15,450,276,6,Friday,1,Winter,No,No
2025-01-24,P002,Sugar 1kg,Grocery,17,55,363,3,Friday,1,Winter,No,No
2025-01-24,P003,Tea Pack,Beverages,34,120,463,2,Friday,1,Winter,No,No
2025-01-24,P004,Cooking Oil,Grocery,27,180,248,4,Friday,1,Winter,No,No
2025-01-24,P005,Biscuits,Snacks,19,20,204,5,Friday,1,Winter,No,No
2025-01-24,P006,Milk,Dairy,15,30,456,9,Friday,1,Winter,No,No
2025-01-24,P007,Shampoo,Personal Care,11,180,74,2,Friday,1,Winter,No,No
2025-01-24,P008,Soap,Personal Care,19,40,274,2,Friday,1,Winter,No,No
2025-01-24,P009,Cold Drink,Beverages,8,50,287,5,Friday,1,Winter,No,No
2025-01-24,P010,Chips,Snacks,12,25,82,2,Friday,1,Winter,No,No
2025-01-24,P011,Detergent,Household,15,220,291,3,Friday,1,Winter,No,No
2025-01-24,P012,Flour,Grocery,17,60,186,8,Friday,1,Winter,No,No
2025-01-24,P013,Coffee,Beverages,20,250,234,10,Friday,1,Winter,No,No
2025-01-24,P014,Toothpaste,Personal Care,24,90,371,4,Friday,1,Winter,No,No
2025-01-24,P015,Instant Noodles,Food,23,35,281,5,Friday,1,Winter,No,No
2025-01-25,P001,Rice 5kg,Grocery,12,450,446,8,Saturday,1,Winter,No,Yes
2025-01-25,P002,Sugar 1kg,Grocery,20,55,137,3,Saturday,1,Winter,No,Yes
2025-01-25,P003,Tea Pack,Beverages,34,120,239,4,Saturday,1,Winter,No,Yes
2025-01-25,P004,Cooking Oil,Grocery,28,180,73,10,Saturday,1,Winter,No,Yes
2025-01-25,P005,Biscuits,Snacks,34,20,375,3,Saturday,1,Winter,No,Yes
2025-01-25,P006,Milk,Dairy,23,30,383,6,Saturday,1,Winter,No,Yes
2025-01-25,P007,Shampoo,Personal Care,11,180,420,3,Saturday,1,Winter,No,Yes
2025-01-25,P008,Soap,Personal Care,13,40,215,6,Saturday,1,Winter,No,Yes
2025-01-25,P009,Cold Drink,Beverages,28,50,119,6,Saturday,1,Winter,No,Yes
2025-01-25,P010,Chips,Snacks,38,25,496,4,Saturday,1,Winter,No,Yes
2025-01-25,P011,Detergent,Household,27,220,373,3,Saturday,1,Winter,No,Yes
2025-01-25,P012,Flour,Grocery,19,60,367,2,Saturday,1,Winter,No,Yes
2025-01-25,P013,Coffee,Beverages,39,250,97,3,Saturday,1,Winter,No,Yes
2025-01-25,P014,Toothpaste,Personal Care,17,90,249,6,Saturday,1,Winter,No,Yes
2025-01-25,P015,Instant Noodles,Food,13,35,350,4,Saturday,1,Winter,No,Yes
2025-01-26,P001,Rice 5kg,Grocery,23,450,338,9,Sunday,1,Winter,No,Yes
2025-01-26,P002,Sugar 1kg,Grocery,20,55,97,5,Sunday,1,Winter,No,Yes
2025-01-26,P003,Tea Pack,Beverages,40,120,251,2,Sunday,1,Winter,No,Yes
2025-01-26,P004,Cooking Oil,Grocery,22,180,211,5,Sunday,1,Winter,No,Yes
2025-01-26,P005,Biscuits,Snacks,30,20,339,10,Sunday,1,Winter,No,Yes
2025-01-26,P006,Milk,Dairy,13,30,282,4,Sunday,1,Winter,No,Yes
2025-01-26,P007,Shampoo,Personal Care,16,180,494,6,Sunday,1,Winter,No,Yes
2025-01-26,P008,Soap,Personal Care,19,40,102,2,Sunday,1,Winter,No,Yes
2025-01-26,P009,Cold Drink,Beverages,18,50,202,4,Sunday,1,Winter,No,Yes
2025-01-26,P010,Chips,Snacks,23,25,105,7,Sunday,1,Winter,No,Yes
2025-01-26,P011,Detergent,Household,20,220,88,3,Sunday,1,Winter,No,Yes
2025-01-26,P012,Flour,Grocery,30,60,96,2,Sunday,1,Winter,No,Yes
2025-01-26,P013,Coffee,Beverages,41,250,138,10,Sunday,1,Winter,No,Yes
2025-01-26,P014,Toothpaste,Personal Care,12,90,73,5,Sunday,1,Winter,No,Yes
2025-01-26,P015,Instant Noodles,Food,27,35,415,4,Sunday,1,Winter,No,Yes
2025-01-27,P001,Rice 5kg,Grocery,20,450,221,4,Monday,1,Winter,No,No
2025-01-27,P002,Sugar 1kg,Grocery,6,55,163,8,Monday,1,Winter,No,No
2025-01-27,P003,Tea Pack,Beverages,32,120,305,10,Monday,1,Winter,No,No
2025-01-27,P004,Cooking Oil,Grocery,10,180,276,6,Monday,1,Winter,No,No
2025-01-27,P005,Biscuits,Snacks,17,20,346,5,Monday,1,Winter,No,No
2025-01-27,P006,Milk,Dairy,20,30,335,3,Monday,1,Winter,No,No
2025-01-27,P007,Shampoo,Personal Care,13,180,150,7,Monday,1,Winter,No,No
2025-01-27,P008,Soap,Personal Care,10,40,108,2,Monday,1,Winter,No,No
2025-01-27,P009,Cold Drink,Beverages,13,50,353,2,Monday,1,Winter,No,No
2025-01-27,P010,Chips,Snacks,15,25,148,5,Monday,1,Winter,No,No
2025-01-27,P011,Detergent,Household,22,220,294,6,Monday,1,Winter,No,No
2025-01-27,P012,Flour,Grocery,13,60,99,8,Monday,1,Winter,No,No
2025-01-27,P013,Coffee,Beverages,20,250,490,10,Monday,1,Winter,No,No
2025-01-27,P014,Toothpaste,Personal Care,24,90,107,9,Monday,1,Winter,No,No
2025-01-27,P015,Instant Noodles,Food,20,35,456,10,Monday,1,Winter,No,No
2025-01-28,P001,Rice 5kg,Grocery,22,450,178,7,Tuesday,1,Winter,No,No
2025-01-28,P002,Sugar 1kg,Grocery,24,55,244,6,Tuesday,1,Winter,No,No
2025-01-28,P003,Tea Pack,Beverages,25,120,364,9,Tuesday,1,Winter,No,No
2025-01-28,P004,Cooking Oil,Grocery,16,180,145,7,Tuesday,1,Winter,No,No
2025-01-28,P005,Biscuits,Snacks,22,20,147,2,Tuesday,1,Winter,No,No
2025-01-28,P006,Milk,Dairy,22,30,358,8,Tuesday,1,Winter,No,No
2025-01-28,P007,Shampoo,Personal Care,25,180,138,4,Tuesday,1,Winter,No,No
2025-01-28,P008,Soap,Personal Care,20,40,396,10,Tuesday,1,Winter,No,No
2025-01-28,P009,Cold Drink,Beverages,18,50,101,5,Tuesday,1,Winter,No,No
2025-01-28,P010,Chips,Snacks,25,25,469,10,Tuesday,1,Winter,No,No
2025-01-28,P011,Detergent,Household,25,220,191,2,Tuesday,1,Winter,No,No
2025-01-28,P012,Flour,Grocery,23,60,410,7,Tuesday,1,Winter,No,No
2025-01-28,P013,Coffee,Beverages,15,250,272,7,Tuesday,1,Winter,No,No
2025-01-28,P014,Toothpaste,Personal Care,8,90,131,10,Tuesday,1,Winter,No,No
2025-01-28,P015,Instant Noodles,Food,14,35,432,4,Tuesday,1,Winter,No,No
2025-01-29,P001,Rice 5kg,Grocery,27,450,211,4,Wednesday,1,Winter,No,No
2025-01-29,P002,Sugar 1kg,Grocery,9,55,474,7,Wednesday,1,Winter,No,No
2025-01-29,P003,Tea Pack,Beverages,40,120,87,6,Wednesday,1,Winter,No,No
2025-01-29,P004,Cooking Oil,Grocery,22,180,253,9,Wednesday,1,Winter,No,No
2025-01-29,P005,Biscuits,Snacks,9,20,374,2,Wednesday,1,Winter,No,No
2025-01-29,P006,Milk,Dairy,12,30,52,9,Wednesday,1,Winter,No,No
2025-01-29,P007,Shampoo,Personal Care,27,180,86,6,Wednesday,1,Winter,No,No
2025-01-29,P008,Soap,Personal Care,25,40,320,5,Wednesday,1,Winter,No,No
2025-01-29,P009,Cold Drink,Beverages,16,50,350,5,Wednesday,1,Winter,No,No
2025-01-29,P010,Chips,Snacks,10,25,436,2,Wednesday,1,Winter,No,No
2025-01-29,P011,Detergent,Household,18,220,200,3,Wednesday,1,Winter,No,No
2025-01-29,P012,Flour,Grocery,19,60,385,2,Wednesday,1,Winter,No,No
2025-01-29,P013,Coffee,Beverages,19,250,246,4,Wednesday,1,Winter,No,No
2025-01-29,P014,Toothpaste,Personal Care,12,90,209,4,Wednesday,1,Winter,No,No
2025-01-29,P015,Instant Noodles,Food,11,35,57,2,Wednesday,1,Winter,No,No
2025-01-30,P001,Rice 5kg,Grocery,11,450,317,6,Thursday,1,Winter,No,No
2025-01-30,P002,Sugar 1kg,Grocery,10,55,331,5,Thursday,1,Winter,No,No
2025-01-30,P003,Tea Pack,Beverages,27,120,126,4,Thursday,1,Winter,No,No
2025-01-30,P004,Cooking Oil,Grocery,10,180,352,2,Thursday,1,Winter,No,No
2025-01-30,P005,Biscuits,Snacks,12,20,435,2,Thursday,1,Winter,No,No
2025-01-30,P006,Milk,Dairy,14,30,343,6,Thursday,1,Winter,No,No
2025-01-30,P007,Shampoo,Personal Care,15,180,82,2,Thursday,1,Winter,No,No
2025-01-30,P008,Soap,Personal Care,14,40,300,5,Thursday,1,Winter,No,No
2025-01-30,P009,Cold Drink,Beverages,21,50,228,3,Thursday,1,Winter,No,No
2025-01-30,P010,Chips,Snacks,18,25,172,3,Thursday,1,Winter,No,No
2025-01-30,P011,Detergent,Household,14,220,80,2,Thursday,1,Winter,No,No
2025-01-30,P012,Flour,Grocery,26,60,414,2,Thursday,1,Winter,No,No
2025-01-30,P013,Coffee,Beverages,24,250,447,5,Thursday,1,Winter,No,No
2025-01-30,P014,Toothpaste,Personal Care,19,90,100,6,Thursday,1,Winter,No,No
2025-01-30,P015,Instant Noodles,Food,12,35,71,5,Thursday,1,Winter,No,No
2025-01-31,P001,Rice 5kg,Grocery,12,450,355,6,Friday,1,Winter,No,No
2025-01-31,P002,Sugar 1kg,Grocery,25,55,235,5,Friday,1,Winter,No,No
2025-01-31,P003,Tea Pack,Beverages,31,120,104,6,Friday,1,Winter,No,No
2025-01-31,P004,Cooking Oil,Grocery,11,180,371,9,Friday,1,Winter,No,No
2025-01-31,P005,Biscuits,Snacks,22,20,355,8,Friday,1,Winter,No,No
2025-01-31,P006,Milk,Dairy,20,30,162,9,Friday,1,Winter,No,No
2025-01-31,P007,Shampoo,Personal Care,16,180,213,8,Friday,1,Winter,No,No
2025-01-31,P008,Soap,Personal Care,12,40,372,4,Friday,1,Winter,No,No
2025-01-31,P009,Cold Drink,Beverages,18,50,93,10,Friday,1,Winter,No,No
2025-01-31,P010,Chips,Snacks,19,25,124,8,Friday,1,Winter,No,No
2025-01-31,P011,Detergent,Household,12,220,76,6,Friday,1,Winter,No,No
2025-01-31,P012,Flour,Grocery,12,60,166,5,Friday,1,Winter,No,No
2025-01-31,P013,Coffee,Beverages,36,250,112,7,Friday,1,Winter,No,No
2025-01-31,P014,Toothpaste,Personal Care,11,90,407,9,Friday,1,Winter,No,No
2025-01-31,P015,Instant Noodles,Food,12,35,104,4,Friday,1,Winter,No,No
2025-02-01,P001,Rice 5kg,Grocery,26,450,228,7,Saturday,2,Winter,No,Yes
2025-02-01,P002,Sugar 1kg,Grocery,18,55,439,7,Saturday,2,Winter,No,Yes
2025-02-01,P003,Tea Pack,Beverages,41,120,301,8,Saturday,2,Winter,No,Yes
2025-02-01,P004,Cooking Oil,Grocery,22,180,119,4,Saturday,2,Winter,No,Yes
2025-02-01,P005,Biscuits,Snacks,25,20,469,3,Saturday,2,Winter,No,Yes
2025-02-01,P006,Milk,Dairy,28,30,445,8,Saturday,2,Winter,No,Yes
2025-02-01,P007,Shampoo,Personal Care,33,180,408,3,Saturday,2,Winter,No,Yes
2025-02-01,P008,Soap,Personal Care,12,40,110,8,Saturday,2,Winter,No,Yes
2025-02-01,P009,Cold Drink,Beverages,29,50,88,7,Saturday,2,Winter,No,Yes
2025-02-01,P010,Chips,Snacks,31,25,203,10,Saturday,2,Winter,No,Yes
2025-02-01,P011,Detergent,Household,29,220,98,6,Saturday,2,Winter,No,Yes
2025-02-01,P012,Flour,Grocery,22,60,190,2,Saturday,2,Winter,No,Yes
2025-02-01,P013,Coffee,Beverages,34,250,300,4,Saturday,2,Winter,No,Yes
2025-02-01,P014,Toothpaste,Personal Care,24,90,389,10,Saturday,2,Winter,No,Yes
2025-02-01,P015,Instant Noodles,Food,26,35,73,9,Saturday,2,Winter,No,Yes
2025-02-02,P001,Rice 5kg,Grocery,17,450,87,8,Sunday,2,Winter,No,Yes
2025-02-02,P002,Sugar 1kg,Grocery,18,55,414,3,Sunday,2,Winter,No,Yes
2025-02-02,P003,Tea Pack,Beverages,46,120,398,9,Sunday,2,Winter,No,Yes
2025-02-02,P004,Cooking Oil,Grocery,22,180,377,3,Sunday,2,Winter,No,Yes
2025-02-02,P005,Biscuits,Snacks,24,20,55,9,Sunday,2,Winter,No,Yes
2025-02-02,P006,Milk,Dairy,33,30,74,6,Sunday,2,Winter,No,Yes
2025-02-02,P007,Shampoo,Personal Care,12,180,53,10,Sunday,2,Winter,No,Yes
2025-02-02,P008,Soap,Personal Care,20,40,292,10,Sunday,2,Winter,No,Yes
2025-02-02,P009,Cold Drink,Beverages,21,50,349,2,Sunday,2,Winter,No,Yes
2025-02-02,P010,Chips,Snacks,34,25,80,9,Sunday,2,Winter,No,Yes
2025-02-02,P011,Detergent,Household,28,220,463,10,Sunday,2,Winter,No,Yes
2025-02-02,P012,Flour,Grocery,23,60,425,3,Sunday,2,Winter,No,Yes
2025-02-02,P013,Coffee,Beverages,39,250,220,3,Sunday,2,Winter,No,Yes
2025-02-02,P014,Toothpaste,Personal Care,9,90,492,3,Sunday,2,Winter,No,Yes
2025-02-02,P015,Instant Noodles,Food,14,35,252,9,Sunday,2,Winter,No,Yes
2025-02-03,P001,Rice 5kg,Grocery,16,450,80,10,Monday,2,Winter,No,No
2025-02-03,P002,Sugar 1kg,Grocery,24,55,84,8,Monday,2,Winter,No,No
2025-02-03,P003,Tea Pack,Beverages,34,120,421,9,Monday,2,Winter,No,No
2025-02-03,P004,Cooking Oil,Grocery,24,180,416,6,Monday,2,Winter,No,No
2025-02-03,P005,Biscuits,Snacks,23,20,195,9,Monday,2,Winter,No,No
2025-02-03,P006,Milk,Dairy,24,30,138,6,Monday,2,Winter,No,No
2025-02-03,P007,Shampoo,Personal Care,17,180,437,3,Monday,2,Winter,No,No
2025-02-03,P008,Soap,Personal Care,19,40,96,7,Monday,2,Winter,No,No
2025-02-03,P009,Cold Drink,Beverages,17,50,341,2,Monday,2,Winter,No,No
2025-02-03,P010,Chips,Snacks,20,25,113,7,Monday,2,Winter,No,No
2025-02-03,P011,Detergent,Household,17,220,387,2,Monday,2,Winter,No,No
2025-02-03,P012,Flour,Grocery,19,60,140,9,Monday,2,Winter,No,No
2025-02-03,P013,Coffee,Beverages,11,250,224,7,Monday,2,Winter,No,No
2025-02-03,P014,Toothpaste,Personal Care,23,90,314,4,Monday,2,Winter,No,No
2025-02-03,P015,Instant Noodles,Food,13,35,448,9,Monday,2,Winter,No,No
2025-02-04,P001,Rice 5kg,Grocery,13,450,251,4,Tuesday,2,Winter,No,No
2025-02-04,P002,Sugar 1kg,Grocery,16,55,484,7,Tuesday,2,Winter,No,No
2025-02-04,P003,Tea Pack,Beverages,18,120,209,6,Tuesday,2,Winter,No,No
2025-02-04,P004,Cooking Oil,Grocery,24,180,426,5,Tuesday,2,Winter,No,No
2025-02-04,P005,Biscuits,Snacks,12,20,178,2,Tuesday,2,Winter,No,No
2025-02-04,P006,Milk,Dairy,12,30,151,3,Tuesday,2,Winter,No,No
2025-02-04,P007,Shampoo,Personal Care,20,180,334,6,Tuesday,2,Winter,No,No
2025-02-04,P008,Soap,Personal Care,19,40,70,7,Tuesday,2,Winter,No,No
2025-02-04,P009,Cold Drink,Beverages,18,50,56,9,Tuesday,2,Winter,No,No
2025-02-04,P010,Chips,Snacks,21,25,102,5,Tuesday,2,Winter,No,No
2025-02-04,P011,Detergent,Household,10,220,322,2,Tuesday,2,Winter,No,No
2025-02-04,P012,Flour,Grocery,24,60,77,5,Tuesday,2,Winter,No,No
2025-02-04,P013,Coffee,Beverages,26,250,244,8,Tuesday,2,Winter,No,No
2025-02-04,P014,Toothpaste,Personal Care,28,90,484,2,Tuesday,2,Winter,No,No
2025-02-04,P015,Instant Noodles,Food,13,35,297,4,Tuesday,2,Winter,No,No
2025-02-05,P001,Rice 5kg,Grocery,13,450,466,2,Wednesday,2,Winter,No,No
2025-02-05,P002,Sugar 1kg,Grocery,22,55,399,9,Wednesday,2,Winter,No,No
2025-02-05,P003,Tea Pack,Beverages,34,120,90,4,Wednesday,2,Winter,No,No
2025-02-05,P004,Cooking Oil,Grocery,22,180,308,3,Wednesday,2,Winter,No,No
2025-02-05,P005,Biscuits,Snacks,24,20,438,9,Wednesday,2,Winter,No,No
2025-02-05,P006,Milk,Dairy,23,30,293,3,Wednesday,2,Winter,No,No
2025-02-05,P007,Shampoo,Personal Care,27,180,496,7,Wednesday,2,Winter,No,No
2025-02-05,P008,Soap,Personal Care,20,40,470,6,Wednesday,2,Winter,No,No
2025-02-05,P009,Cold Drink,Beverages,24,50,128,4,Wednesday,2,Winter,No,No
2025-02-05,P010,Chips,Snacks,14,25,245,5,Wednesday,2,Winter,No,No
2025-02-05,P011,Detergent,Household,21,220,444,2,Wednesday,2,Winter,No,No
2025-02-05,P012,Flour,Grocery,13,60,499,5,Wednesday,2,Winter,No,No
2025-02-05,P013,Coffee,Beverages,36,250,87,10,Wednesday,2,Winter,No,No
2025-02-05,P014,Toothpaste,Personal Care,6,90,312,4,Wednesday,2,Winter,No,No
2025-02-05,P015,Instant Noodles,Food,13,35,89,2,Wednesday,2,Winter,No,No
2025-02-06,P001,Rice 5kg,Grocery,19,450,386,7,Thursday,2,Winter,No,No
2025-02-06,P002,Sugar 1kg,Grocery,14,55,390,7,Thursday,2,Winter,No,No
2025-02-06,P003,Tea Pack,Beverages,32,120,179,7,Thursday,2,Winter,No,No
2025-02-06,P004,Cooking Oil,Grocery,12,180,455,9,Thursday,2,Winter,No,No
2025-02-06,P005,Biscuits,Snacks,21,20,497,3,Thursday,2,Winter,No,No
2025-02-06,P006,Milk,Dairy,15,30,463,4,Thursday,2,Winter,No,No
2025-02-06,P007,Shampoo,Personal Care,18,180,111,6,Thursday,2,Winter,No,No
2025-02-06,P008,Soap,Personal Care,13,40,499,5,Thursday,2,Winter,No,No
2025-02-06,P009,Cold Drink,Beverages,9,50,299,5,Thursday,2,Winter,No,No
2025-02-06,P010,Chips,Snacks,13,25,397,6,Thursday,2,Winter,No,No
2025-02-06,P011,Detergent,Household,26,220,462,8,Thursday,2,Winter,No,No
2025-02-06,P012,Flour,Grocery,18,60,320,3,Thursday,2,Winter,No,No
2025-02-06,P013,Coffee,Beverages,21,250,398,4,Thursday,2,Winter,No,No
2025-02-06,P014,Toothpaste,Personal Care,14,90,447,7,Thursday,2,Winter,No,No
2025-02-06,P015,Instant Noodles,Food,14,35,146,5,Thursday,2,Winter,No,No
2025-02-07,P001,Rice 5kg,Grocery,19,450,284,3,Friday,2,Winter,No,No
2025-02-07,P002,Sugar 1kg,Grocery,11,55,479,5,Friday,2,Winter,No,No
2025-02-07,P003,Tea Pack,Beverages,23,120,322,5,Friday,2,Winter,No,No
2025-02-07,P004,Cooking Oil,Grocery,8,180,420,5,Friday,2,Winter,No,No
2025-02-07,P005,Biscuits,Snacks,22,20,158,2,Friday,2,Winter,No,No
2025-02-07,P006,Milk,Dairy,9,30,277,7,Friday,2,Winter,No,No
2025-02-07,P007,Shampoo,Personal Care,15,180,393,9,Friday,2,Winter,No,No
2025-02-07,P008,Soap,Personal Care,18,40,424,8,Friday,2,Winter,No,No
2025-02-07,P009,Cold Drink,Beverages,15,50,218,3,Friday,2,Winter,No,No
2025-02-07,P010,Chips,Snacks,9,25,314,7,Friday,2,Winter,No,No
2025-02-07,P011,Detergent,Household,26,220,386,7,Friday,2,Winter,No,No
2025-02-07,P012,Flour,Grocery,18,60,98,2,Friday,2,Winter,No,No
2025-02-07,P013,Coffee,Beverages,13,250,380,2,Friday,2,Winter,No,No
2025-02-07,P014,Toothpaste,Personal Care,24,90,79,5,Friday,2,Winter,No,No
2025-02-07,P015,Instant Noodles,Food,16,35,216,4,Friday,2,Winter,No,No
2025-02-08,P001,Rice 5kg,Grocery,34,450,72,8,Saturday,2,Winter,No,Yes
2025-02-08,P002,Sugar 1kg,Grocery,25,55,369,2,Saturday,2,Winter,No,Yes
2025-02-08,P003,Tea Pack,Beverages,32,120,114,7,Saturday,2,Winter,No,Yes
2025-02-08,P004,Cooking Oil,Grocery,28,180,223,5,Saturday,2,Winter,No,Yes
2025-02-08,P005,Biscuits,Snacks,35,20,488,2,Saturday,2,Winter,No,Yes
2025-02-08,P006,Milk,Dairy,15,30,69,8,Saturday,2,Winter,No,Yes
2025-02-08,P007,Shampoo,Personal Care,16,180,68,2,Saturday,2,Winter,No,Yes
2025-02-08,P008,Soap,Personal Care,18,40,106,3,Saturday,2,Winter,No,Yes
2025-02-08,P009,Cold Drink,Beverages,15,50,445,2,Saturday,2,Winter,No,Yes
2025-02-08,P010,Chips,Snacks,32,25,388,9,Saturday,2,Winter,No,Yes
2025-02-08,P011,Detergent,Household,13,220,468,10,Saturday,2,Winter,No,Yes
2025-02-08,P012,Flour,Grocery,30,60,299,7,Saturday,2,Winter,No,Yes
2025-02-08,P013,Coffee,Beverages,29,250,88,9,Saturday,2,Winter,No,Yes
2025-02-08,P014,Toothpaste,Personal Care,33,90,355,4,Saturday,2,Winter,No,Yes
2025-02-08,P015,Instant Noodles,Food,30,35,247,10,Saturday,2,Winter,No,Yes
2025-02-09,P001,Rice 5kg,Grocery,14,450,254,6,Sunday,2,Winter,No,Yes
2025-02-09,P002,Sugar 1kg,Grocery,26,55,357,5,Sunday,2,Winter,No,Yes
2025-02-09,P003,Tea Pack,Beverages,44,120,407,5,Sunday,2,Winter,No,Yes
2025-02-09,P004,Cooking Oil,Grocery,26,180,140,10,Sunday,2,Winter,No,Yes
2025-02-09,P005,Biscuits,Snacks,34,20,416,5,Sunday,2,Winter,No,Yes
2025-02-09,P006,Milk,Dairy,22,30,260,4,Sunday,2,Winter,No,Yes
2025-02-09,P007,Shampoo,Personal Care,23,180,191,9,Sunday,2,Winter,No,Yes
2025-02-09,P008,Soap,Personal Care,24,40,336,8,Sunday,2,Winter,No,Yes
2025-02-09,P009,Cold Drink,Beverages,32,50,307,8,Sunday,2,Winter,No,Yes
2025-02-09,P010,Chips,Snacks,38,25,326,2,Sunday,2,Winter,No,Yes
2025-02-09,P011,Detergent,Household,34,220,440,6,Sunday,2,Winter,No,Yes
2025-02-09,P012,Flour,Grocery,16,60,115,10,Sunday,2,Winter,No,Yes
2025-02-09,P013,Coffee,Beverages,17,250,311,3,Sunday,2,Winter,No,Yes
2025-02-09,P014,Toothpaste,Personal Care,11,90,345,7,Sunday,2,Winter,No,Yes
2025-02-09,P015,Instant Noodles,Food,21,35,397,2,Sunday,2,Winter,No,Yes
2025-02-10,P001,Rice 5kg,Grocery,10,450,451,7,Monday,2,Winter,No,No
2025-02-10,P002,Sugar 1kg,Grocery,28,55,404,9,Monday,2,Winter,No,No
2025-02-10,P003,Tea Pack,Beverages,28,120,224,3,Monday,2,Winter,No,No
2025-02-10,P004,Cooking Oil,Grocery,10,180,259,6,Monday,2,Winter,No,No
2025-02-10,P005,Biscuits,Snacks,15,20,111,8,Monday,2,Winter,No,No
2025-02-10,P006,Milk,Dairy,13,30,292,4,Monday,2,Winter,No,No
2025-02-10,P007,Shampoo,Personal Care,17,180,343,5,Monday,2,Winter,No,No
2025-02-10,P008,Soap,Personal Care,20,40,396,6,Monday,2,Winter,No,No
2025-02-10,P009,Cold Drink,Beverages,17,50,341,8,Monday,2,Winter,No,No
2025-02-10,P010,Chips,Snacks,17,25,81,2,Monday,2,Winter,No,No
2025-02-10,P011,Detergent,Household,16,220,386,9,Monday,2,Winter,No,No
2025-02-10,P012,Flour,Grocery,25,60,191,3,Monday,2,Winter,No,No
2025-02-10,P013,Coffee,Beverages,36,250,429,2,Monday,2,Winter,No,No
2025-02-10,P014,Toothpaste,Personal Care,15,90,99,10,Monday,2,Winter,No,No
2025-02-10,P015,Instant Noodles,Food,20,35,62,10,Monday,2,Winter,No,No
2025-02-11,P001,Rice 5kg,Grocery,20,450,95,8,Tuesday,2,Winter,No,No
2025-02-11,P002,Sugar 1kg,Grocery,8,55,461,9,Tuesday,2,Winter,No,No
2025-02-11,P003,Tea Pack,Beverages,32,120,221,7,Tuesday,2,Winter,No,No
2025-02-11,P004,Cooking Oil,Grocery,18,180,229,3,Tuesday,2,Winter,No,No
2025-02-11,P005,Biscuits,Snacks,21,20,105,9,Tuesday,2,Winter,No,No
2025-02-11,P006,Milk,Dairy,16,30,258,5,Tuesday,2,Winter,No,No
